"LOCATION","Country","TRANSACT","Transaction","MEASURE","Measure","TIME","Year","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"CAN","Canada","B1_GA","Gross domestic product (output approach)","G","Growth rate","2018","2018","PC","Percentage","0","Units",,,2.777041,,
"CAN","Canada","B1_GA","Gross domestic product (output approach)","G","Growth rate","2019","2019","PC","Percentage","0","Units",,,1.879592,,
"CAN","Canada","B1_GA","Gross domestic product (output approach)","G","Growth rate","2020","2020","PC","Percentage","0","Units",,,-5.233024,,
"CAN","Canada","B1_GA","Gross domestic product (output approach)","G","Growth rate","2021","2021","PC","Percentage","0","Units",,,4.540887,,
"CAN","Canada","B1_GE","Gross domestic product (expenditure approach)","G","Growth rate","2007","2007","PC","Percentage","0","Units",,,2.071825,,
"CAN","Canada","B1_GE","Gross domestic product (expenditure approach)","G","Growth rate","2008","2008","PC","Percentage","0","Units",,,1.004289,,
"CAN","Canada","B1_GE","Gross domestic product (expenditure approach)","G","Growth rate","2009","2009","PC","Percentage","0","Units",,,-2.925956,,
"CAN","Canada","B1_GE","Gross domestic product (expenditure approach)","G","Growth rate","2010","2010","PC","Percentage","0","Units",,,3.089919,,
"CAN","Canada","B1_GE","Gross domestic product (expenditure approach)","G","Growth rate","2011","2011","PC","Percentage","0","Units",,,3.1461,,
"CAN","Canada","B1_GE","Gross domestic product (expenditure approach)","G","Growth rate","2012","2012","PC","Percentage","0","Units",,,1.760962,,
"CAN","Canada","B1_GE","Gross domestic product (expenditure approach)","G","Growth rate","2013","2013","PC","Percentage","0","Units",,,2.329123,,
"CAN","Canada","B1_GE","Gross domestic product (expenditure approach)","G","Growth rate","2014","2014","PC","Percentage","0","Units",,,2.870036,,
"CAN","Canada","B1_GE","Gross domestic product (expenditure approach)","G","Growth rate","2015","2015","PC","Percentage","0","Units",,,0.659177,,
"CAN","Canada","B1_GE","Gross domestic product (expenditure approach)","G","Growth rate","2016","2016","PC","Percentage","0","Units",,,1.001394,,
"CAN","Canada","B1_GE","Gross domestic product (expenditure approach)","G","Growth rate","2017","2017","PC","Percentage","0","Units",,,3.03988,,
"CAN","Canada","B1_GE","Gross domestic product (expenditure approach)","G","Growth rate","2018","2018","PC","Percentage","0","Units",,,2.777041,,
"CAN","Canada","B1_GE","Gross domestic product (expenditure approach)","G","Growth rate","2019","2019","PC","Percentage","0","Units",,,1.888224,,
"CAN","Canada","B1_GE","Gross domestic product (expenditure approach)","G","Growth rate","2020","2020","PC","Percentage","0","Units",,,-5.074358,,
"CAN","Canada","B1_GE","Gross domestic product (expenditure approach)","G","Growth rate","2021","2021","PC","Percentage","0","Units",,,5.011801,,
"CAN","Canada","D11VG_I","Distributive trade, repairs; transport; accommod., food serv. (ISIC rev4)","C","Current prices","2007","2007","CAD","Canadian Dollar","6","Millions",,,148249,,
"CAN","Canada","D11VG_I","Distributive trade, repairs; transport; accommod., food serv. (ISIC rev4)","C","Current prices","2008","2008","CAD","Canadian Dollar","6","Millions",,,153523.8,,
"CAN","Canada","D11VG_I","Distributive trade, repairs; transport; accommod., food serv. (ISIC rev4)","C","Current prices","2009","2009","CAD","Canadian Dollar","6","Millions",,,149865.6,,
"CAN","Canada","D11VG_I","Distributive trade, repairs; transport; accommod., food serv. (ISIC rev4)","C","Current prices","2010","2010","CAD","Canadian Dollar","6","Millions",,,153311.2,,
"CAN","Canada","D11VG_I","Distributive trade, repairs; transport; accommod., food serv. (ISIC rev4)","C","Current prices","2011","2011","CAD","Canadian Dollar","6","Millions",,,161200.2,,
"CAN","Canada","D11VG_I","Distributive trade, repairs; transport; accommod., food serv. (ISIC rev4)","C","Current prices","2012","2012","CAD","Canadian Dollar","6","Millions",,,169461.2,,
"CAN","Canada","D11VG_I","Distributive trade, repairs; transport; accommod., food serv. (ISIC rev4)","C","Current prices","2013","2013","CAD","Canadian Dollar","6","Millions",,,175855.6,,
"CAN","Canada","D11VG_I","Distributive trade, repairs; transport; accommod., food serv. (ISIC rev4)","C","Current prices","2014","2014","CAD","Canadian Dollar","6","Millions",,,183296,,
"CAN","Canada","D11VG_I","Distributive trade, repairs; transport; accommod., food serv. (ISIC rev4)","C","Current prices","2015","2015","CAD","Canadian Dollar","6","Millions",,,189436.8,,
"CAN","Canada","D11VG_I","Distributive trade, repairs; transport; accommod., food serv. (ISIC rev4)","C","Current prices","2016","2016","CAD","Canadian Dollar","6","Millions",,,188274.4,,
"CAN","Canada","D11VG_I","Distributive trade, repairs; transport; accommod., food serv. (ISIC rev4)","C","Current prices","2017","2017","CAD","Canadian Dollar","6","Millions",,,199106.6,,
"CAN","Canada","D11VG_I","Distributive trade, repairs; transport; accommod., food serv. (ISIC rev4)","C","Current prices","2018","2018","CAD","Canadian Dollar","6","Millions",,,212082.2,,
"CAN","Canada","D11VG_I","Distributive trade, repairs; transport; accommod., food serv. (ISIC rev4)","C","Current prices","2019","2019","CAD","Canadian Dollar","6","Millions",,,222197.4,,
"CAN","Canada","D11VG_I","Distributive trade, repairs; transport; accommod., food serv. (ISIC rev4)","C","Current prices","2020","2020","CAD","Canadian Dollar","6","Millions",,,215152.6,,
"CAN","Canada","D11VG_I","Distributive trade, repairs; transport; accommod., food serv. (ISIC rev4)","C","Current prices","2021","2021","CAD","Canadian Dollar","6","Millions",,,232876.2,,
"CAN","Canada","B1GVC","of which: Manufacturing (ISIC rev4)","C","Current prices","2007","2007","CAD","Canadian Dollar","6","Millions",,,187788,,
"CAN","Canada","B1GVC","of which: Manufacturing (ISIC rev4)","C","Current prices","2008","2008","CAD","Canadian Dollar","6","Millions",,,175837,,
"CAN","Canada","B1GVC","of which: Manufacturing (ISIC rev4)","C","Current prices","2009","2009","CAD","Canadian Dollar","6","Millions",,,158095,,
"CAN","Canada","B1GVC","of which: Manufacturing (ISIC rev4)","C","Current prices","2010","2010","CAD","Canadian Dollar","6","Millions",,,167057,,
"CAN","Canada","B1GVC","of which: Manufacturing (ISIC rev4)","C","Current prices","2011","2011","CAD","Canadian Dollar","6","Millions",,,176615,,
"CAN","Canada","B1GVC","of which: Manufacturing (ISIC rev4)","C","Current prices","2012","2012","CAD","Canadian Dollar","6","Millions",,,183089,,
"CAN","Canada","B1GVC","of which: Manufacturing (ISIC rev4)","C","Current prices","2013","2013","CAD","Canadian Dollar","6","Millions",,,182397,,
"CAN","Canada","B1GVC","of which: Manufacturing (ISIC rev4)","C","Current prices","2014","2014","CAD","Canadian Dollar","6","Millions",,,188042,,
"CAN","Canada","B1GVC","of which: Manufacturing (ISIC rev4)","C","Current prices","2015","2015","CAD","Canadian Dollar","6","Millions",,,198555,,
"CAN","Canada","B1GVC","of which: Manufacturing (ISIC rev4)","C","Current prices","2016","2016","CAD","Canadian Dollar","6","Millions",,,201095,,
"CAN","Canada","B1GVC","of which: Manufacturing (ISIC rev4)","C","Current prices","2017","2017","CAD","Canadian Dollar","6","Millions",,,207312,,
"CAN","Canada","B1GVC","of which: Manufacturing (ISIC rev4)","C","Current prices","2018","2018","CAD","Canadian Dollar","6","Millions",,,220573,,
"CAN","Canada","P51N1111","Dwellings","G","Growth rate","2007","2007","PC","Percentage","0","Units",,,3.289195,,
"CAN","Canada","P51N1111","Dwellings","G","Growth rate","2008","2008","PC","Percentage","0","Units",,,-5.02123,,
"CAN","Canada","P51N1111","Dwellings","G","Growth rate","2009","2009","PC","Percentage","0","Units",,,-5.457849,,
"CAN","Canada","P51N1111","Dwellings","G","Growth rate","2010","2010","PC","Percentage","0","Units",,,7.689006,,
"CAN","Canada","P51N1111","Dwellings","G","Growth rate","2011","2011","PC","Percentage","0","Units",,,1.333163,,
"CAN","Canada","P51N1111","Dwellings","G","Growth rate","2012","2012","PC","Percentage","0","Units",,,5.732693,,
"CAN","Canada","P51N1111","Dwellings","G","Growth rate","2013","2013","PC","Percentage","0","Units",,,-0.389383,,
"CAN","Canada","P51N1111","Dwellings","G","Growth rate","2014","2014","PC","Percentage","0","Units",,,1.976201,,
"CAN","Canada","P51N1111","Dwellings","G","Growth rate","2015","2015","PC","Percentage","0","Units",,,3.867079,,
"CAN","Canada","P51N1111","Dwellings","G","Growth rate","2016","2016","PC","Percentage","0","Units",,,3.576394,,
"CAN","Canada","P51N1111","Dwellings","G","Growth rate","2017","2017","PC","Percentage","0","Units",,,2.416416,,
"CAN","Canada","P51N1111","Dwellings","G","Growth rate","2018","2018","PC","Percentage","0","Units",,,-0.728368,,
"CAN","Canada","P51N1111","Dwellings","G","Growth rate","2019","2019","PC","Percentage","0","Units",,,-0.701616,,
"CAN","Canada","P51N1111","Dwellings","G","Growth rate","2020","2020","PC","Percentage","0","Units",,,5.014502,,
"CAN","Canada","P51N1111","Dwellings","G","Growth rate","2021","2021","PC","Percentage","0","Units",,,14.653434,,
"CAN","Canada","P51N1112","Other buildings and structures","G","Growth rate","2007","2007","PC","Percentage","0","Units",,,2.730138,,
"CAN","Canada","P51N1112","Other buildings and structures","G","Growth rate","2008","2008","PC","Percentage","0","Units",,,7.358868,,
"CAN","Canada","P51N1112","Other buildings and structures","G","Growth rate","2009","2009","PC","Percentage","0","Units",,,-9.804758,,
"CAN","Canada","P51N1112","Other buildings and structures","G","Growth rate","2010","2010","PC","Percentage","0","Units",,,17.804617,,
"CAN","Canada","P51N1112","Other buildings and structures","G","Growth rate","2011","2011","PC","Percentage","0","Units",,,5.663456,,
"CAN","Canada","P51N1112","Other buildings and structures","G","Growth rate","2012","2012","PC","Percentage","0","Units",,,6.944495,,
"CAN","Canada","P51N1112","Other buildings and structures","G","Growth rate","2013","2013","PC","Percentage","0","Units",,,4.798253,,
"CAN","Canada","P51N1112","Other buildings and structures","G","Growth rate","2014","2014","PC","Percentage","0","Units",,,3.836781,,
"CAN","Canada","P51N1112","Other buildings and structures","G","Growth rate","2015","2015","PC","Percentage","0","Units",,,-9.491608,,
"CAN","Canada","P51N1112","Other buildings and structures","G","Growth rate","2016","2016","PC","Percentage","0","Units",,,-9.930306,,
"CAN","Canada","P51N1112","Other buildings and structures","G","Growth rate","2017","2017","PC","Percentage","0","Units",,,0.842345,,
"CAN","Canada","P51N1112","Other buildings and structures","G","Growth rate","2018","2018","PC","Percentage","0","Units",,,0.984323,,
"CAN","Canada","P51N1112","Other buildings and structures","G","Growth rate","2019","2019","PC","Percentage","0","Units",,,-0.050341,,
"CAN","Canada","P51N1112","Other buildings and structures","G","Growth rate","2020","2020","PC","Percentage","0","Units",,,-4.334187,,
"CAN","Canada","P51N1112","Other buildings and structures","G","Growth rate","2021","2021","PC","Percentage","0","Units",,,0.714372,,
"CAN","Canada","D11VL","Real estate activities (ISIC rev4)","C","Current prices","2007","2007","CAD","Canadian Dollar","6","Millions",,,11499.65,,
"CAN","Canada","D11VL","Real estate activities (ISIC rev4)","C","Current prices","2008","2008","CAD","Canadian Dollar","6","Millions",,,12021.04,,
"CAN","Canada","D11VL","Real estate activities (ISIC rev4)","C","Current prices","2009","2009","CAD","Canadian Dollar","6","Millions",,,11545.72,,
"CAN","Canada","D11VL","Real estate activities (ISIC rev4)","C","Current prices","2010","2010","CAD","Canadian Dollar","6","Millions",,,11982.45,,
"CAN","Canada","D11VL","Real estate activities (ISIC rev4)","C","Current prices","2011","2011","CAD","Canadian Dollar","6","Millions",,,12604.99,,
"CAN","Canada","D11VL","Real estate activities (ISIC rev4)","C","Current prices","2012","2012","CAD","Canadian Dollar","6","Millions",,,12789.1,,
"CAN","Canada","D11VL","Real estate activities (ISIC rev4)","C","Current prices","2013","2013","CAD","Canadian Dollar","6","Millions",,,13412.32,,
"CAN","Canada","D11VL","Real estate activities (ISIC rev4)","C","Current prices","2014","2014","CAD","Canadian Dollar","6","Millions",,,14190.24,,
"CAN","Canada","D11VL","Real estate activities (ISIC rev4)","C","Current prices","2015","2015","CAD","Canadian Dollar","6","Millions",,,14880.44,,
"CAN","Canada","D11VL","Real estate activities (ISIC rev4)","C","Current prices","2016","2016","CAD","Canadian Dollar","6","Millions",,,15009.47,,
"CAN","Canada","D11VL","Real estate activities (ISIC rev4)","C","Current prices","2017","2017","CAD","Canadian Dollar","6","Millions",,,15501.45,,
"CAN","Canada","D11VL","Real estate activities (ISIC rev4)","C","Current prices","2018","2018","CAD","Canadian Dollar","6","Millions",,,15726.02,,
"CAN","Canada","D11VL","Real estate activities (ISIC rev4)","C","Current prices","2019","2019","CAD","Canadian Dollar","6","Millions",,,16379.84,,
"CAN","Canada","D11VL","Real estate activities (ISIC rev4)","C","Current prices","2020","2020","CAD","Canadian Dollar","6","Millions",,,16870.63,,
"CAN","Canada","D11VL","Real estate activities (ISIC rev4)","C","Current prices","2021","2021","CAD","Canadian Dollar","6","Millions",,,18232.67,,
"CAN","Canada","D11VF","Construction (ISIC rev4)","C","Current prices","2007","2007","CAD","Canadian Dollar","6","Millions",,,49308,,
"CAN","Canada","D11VF","Construction (ISIC rev4)","C","Current prices","2008","2008","CAD","Canadian Dollar","6","Millions",,,55141,,
"CAN","Canada","D11VF","Construction (ISIC rev4)","C","Current prices","2009","2009","CAD","Canadian Dollar","6","Millions",,,53442,,
"CAN","Canada","D11VF","Construction (ISIC rev4)","C","Current prices","2010","2010","CAD","Canadian Dollar","6","Millions",,,57261,,
"CAN","Canada","D11VF","Construction (ISIC rev4)","C","Current prices","2011","2011","CAD","Canadian Dollar","6","Millions",,,61453,,
"CAN","Canada","D11VF","Construction (ISIC rev4)","C","Current prices","2012","2012","CAD","Canadian Dollar","6","Millions",,,68114,,
"CAN","Canada","D11VF","Construction (ISIC rev4)","C","Current prices","2013","2013","CAD","Canadian Dollar","6","Millions",,,72671,,
"CAN","Canada","D11VF","Construction (ISIC rev4)","C","Current prices","2014","2014","CAD","Canadian Dollar","6","Millions",,,76652,,
"CAN","Canada","D11VF","Construction (ISIC rev4)","C","Current prices","2015","2015","CAD","Canadian Dollar","6","Millions",,,76520,,
"CAN","Canada","D11VF","Construction (ISIC rev4)","C","Current prices","2016","2016","CAD","Canadian Dollar","6","Millions",,,71552,,
"CAN","Canada","D11VF","Construction (ISIC rev4)","C","Current prices","2017","2017","CAD","Canadian Dollar","6","Millions",,,76511,,
"CAN","Canada","D11VF","Construction (ISIC rev4)","C","Current prices","2018","2018","CAD","Canadian Dollar","6","Millions",,,81715,,
"CAN","Canada","D11VF","Construction (ISIC rev4)","C","Current prices","2019","2019","CAD","Canadian Dollar","6","Millions",,,84742,,
"CAN","Canada","D11VF","Construction (ISIC rev4)","C","Current prices","2020","2020","CAD","Canadian Dollar","6","Millions",,,81453,,
"CAN","Canada","D11VF","Construction (ISIC rev4)","C","Current prices","2021","2021","CAD","Canadian Dollar","6","Millions",,,93827,,
"CAN","Canada","D11VO_Q","Public admin.; compulsory s.s.; education; human health (ISIC rev4)","C","Current prices","2007","2007","CAD","Canadian Dollar","6","Millions",,,168690,,
"CAN","Canada","D11VO_Q","Public admin.; compulsory s.s.; education; human health (ISIC rev4)","C","Current prices","2008","2008","CAD","Canadian Dollar","6","Millions",,,179997,,
"CAN","Canada","D11VO_Q","Public admin.; compulsory s.s.; education; human health (ISIC rev4)","C","Current prices","2009","2009","CAD","Canadian Dollar","6","Millions",,,190833,,
"CAN","Canada","D11VO_Q","Public admin.; compulsory s.s.; education; human health (ISIC rev4)","C","Current prices","2010","2010","CAD","Canadian Dollar","6","Millions",,,196183,,
"CAN","Canada","D11VO_Q","Public admin.; compulsory s.s.; education; human health (ISIC rev4)","C","Current prices","2011","2011","CAD","Canadian Dollar","6","Millions",,,204102,,
"CAN","Canada","D11VO_Q","Public admin.; compulsory s.s.; education; human health (ISIC rev4)","C","Current prices","2012","2012","CAD","Canadian Dollar","6","Millions",,,209571,,
"CAN","Canada","D11VO_Q","Public admin.; compulsory s.s.; education; human health (ISIC rev4)","C","Current prices","2013","2013","CAD","Canadian Dollar","6","Millions",,,216883,,
"CAN","Canada","D11VO_Q","Public admin.; compulsory s.s.; education; human health (ISIC rev4)","C","Current prices","2014","2014","CAD","Canadian Dollar","6","Millions",,,221925,,
"CAN","Canada","D11VO_Q","Public admin.; compulsory s.s.; education; human health (ISIC rev4)","C","Current prices","2015","2015","CAD","Canadian Dollar","6","Millions",,,228631,,
"CAN","Canada","D11VO_Q","Public admin.; compulsory s.s.; education; human health (ISIC rev4)","C","Current prices","2016","2016","CAD","Canadian Dollar","6","Millions",,,233918,,
"CAN","Canada","D11VO_Q","Public admin.; compulsory s.s.; education; human health (ISIC rev4)","C","Current prices","2017","2017","CAD","Canadian Dollar","6","Millions",,,243366,,
"CAN","Canada","D11VO_Q","Public admin.; compulsory s.s.; education; human health (ISIC rev4)","C","Current prices","2018","2018","CAD","Canadian Dollar","6","Millions",,,254656,,
"CAN","Canada","D11VO_Q","Public admin.; compulsory s.s.; education; human health (ISIC rev4)","C","Current prices","2019","2019","CAD","Canadian Dollar","6","Millions",,,266382,,
"CAN","Canada","D11VO_Q","Public admin.; compulsory s.s.; education; human health (ISIC rev4)","C","Current prices","2020","2020","CAD","Canadian Dollar","6","Millions",,,274427,,
"CAN","Canada","D11VO_Q","Public admin.; compulsory s.s.; education; human health (ISIC rev4)","C","Current prices","2021","2021","CAD","Canadian Dollar","6","Millions",,,297828,,
"CAN","Canada","B1GVG_I","Distributive trade, repairs; transport; accommod., food serv. (ISIC rev4)","C","Current prices","2007","2007","CAD","Canadian Dollar","6","Millions",,,261677,,
"CAN","Canada","B1GVG_I","Distributive trade, repairs; transport; accommod., food serv. (ISIC rev4)","C","Current prices","2008","2008","CAD","Canadian Dollar","6","Millions",,,266678,,
"CAN","Canada","B1GVG_I","Distributive trade, repairs; transport; accommod., food serv. (ISIC rev4)","C","Current prices","2009","2009","CAD","Canadian Dollar","6","Millions",,,259013,,
"CAN","Canada","B1GVG_I","Distributive trade, repairs; transport; accommod., food serv. (ISIC rev4)","C","Current prices","2010","2010","CAD","Canadian Dollar","6","Millions",,,271259,,
"CAN","Canada","B1GVG_I","Distributive trade, repairs; transport; accommod., food serv. (ISIC rev4)","C","Current prices","2011","2011","CAD","Canadian Dollar","6","Millions",,,284509,,
"CAN","Canada","B1GVG_I","Distributive trade, repairs; transport; accommod., food serv. (ISIC rev4)","C","Current prices","2012","2012","CAD","Canadian Dollar","6","Millions",,,296430,,
"CAN","Canada","B1GVG_I","Distributive trade, repairs; transport; accommod., food serv. (ISIC rev4)","C","Current prices","2013","2013","CAD","Canadian Dollar","6","Millions",,,309166,,
"CAN","Canada","B1GVG_I","Distributive trade, repairs; transport; accommod., food serv. (ISIC rev4)","C","Current prices","2014","2014","CAD","Canadian Dollar","6","Millions",,,324341,,
"CAN","Canada","B1GVG_I","Distributive trade, repairs; transport; accommod., food serv. (ISIC rev4)","C","Current prices","2015","2015","CAD","Canadian Dollar","6","Millions",,,330307,,
"CAN","Canada","B1GVG_I","Distributive trade, repairs; transport; accommod., food serv. (ISIC rev4)","C","Current prices","2016","2016","CAD","Canadian Dollar","6","Millions",,,343107,,
"CAN","Canada","B1GVG_I","Distributive trade, repairs; transport; accommod., food serv. (ISIC rev4)","C","Current prices","2017","2017","CAD","Canadian Dollar","6","Millions",,,361201,,
"CAN","Canada","B1GVG_I","Distributive trade, repairs; transport; accommod., food serv. (ISIC rev4)","C","Current prices","2018","2018","CAD","Canadian Dollar","6","Millions",,,376782,,
"CAN","Canada","B1GVA","Agriculture, forestry and fishing (ISIC rev4)","C","Current prices","2007","2007","CAD","Canadian Dollar","6","Millions",,,25040,,
"CAN","Canada","B1GVA","Agriculture, forestry and fishing (ISIC rev4)","C","Current prices","2008","2008","CAD","Canadian Dollar","6","Millions",,,29301,,
"CAN","Canada","B1GVA","Agriculture, forestry and fishing (ISIC rev4)","C","Current prices","2009","2009","CAD","Canadian Dollar","6","Millions",,,24354,,
"CAN","Canada","B1GVA","Agriculture, forestry and fishing (ISIC rev4)","C","Current prices","2010","2010","CAD","Canadian Dollar","6","Millions",,,24878,,
"CAN","Canada","B1GVA","Agriculture, forestry and fishing (ISIC rev4)","C","Current prices","2011","2011","CAD","Canadian Dollar","6","Millions",,,31324,,
"CAN","Canada","B1GVA","Agriculture, forestry and fishing (ISIC rev4)","C","Current prices","2012","2012","CAD","Canadian Dollar","6","Millions",,,33097,,
"CAN","Canada","B1GVA","Agriculture, forestry and fishing (ISIC rev4)","C","Current prices","2013","2013","CAD","Canadian Dollar","6","Millions",,,36033,,
"CAN","Canada","B1GVA","Agriculture, forestry and fishing (ISIC rev4)","C","Current prices","2014","2014","CAD","Canadian Dollar","6","Millions",,,31650,,
"CAN","Canada","B1GVA","Agriculture, forestry and fishing (ISIC rev4)","C","Current prices","2015","2015","CAD","Canadian Dollar","6","Millions",,,37218,,
"CAN","Canada","B1GVA","Agriculture, forestry and fishing (ISIC rev4)","C","Current prices","2016","2016","CAD","Canadian Dollar","6","Millions",,,37720,,
"CAN","Canada","B1GVA","Agriculture, forestry and fishing (ISIC rev4)","C","Current prices","2017","2017","CAD","Canadian Dollar","6","Millions",,,40458,,
"CAN","Canada","B1GVA","Agriculture, forestry and fishing (ISIC rev4)","C","Current prices","2018","2018","CAD","Canadian Dollar","6","Millions",,,38004,,
"CAN","Canada","D11VK","Financial and insurance activities (ISIC rev4)","C","Current prices","2007","2007","CAD","Canadian Dollar","6","Millions",,,56145.35,,
"CAN","Canada","D11VK","Financial and insurance activities (ISIC rev4)","C","Current prices","2008","2008","CAD","Canadian Dollar","6","Millions",,,58690.96,,
"CAN","Canada","D11VK","Financial and insurance activities (ISIC rev4)","C","Current prices","2009","2009","CAD","Canadian Dollar","6","Millions",,,56370.28,,
"CAN","Canada","D11VK","Financial and insurance activities (ISIC rev4)","C","Current prices","2010","2010","CAD","Canadian Dollar","6","Millions",,,58502.55,,
"CAN","Canada","D11VK","Financial and insurance activities (ISIC rev4)","C","Current prices","2011","2011","CAD","Canadian Dollar","6","Millions",,,61542.01,,
"CAN","Canada","D11VK","Financial and insurance activities (ISIC rev4)","C","Current prices","2012","2012","CAD","Canadian Dollar","6","Millions",,,62440.9,,
"CAN","Canada","D11VK","Financial and insurance activities (ISIC rev4)","C","Current prices","2013","2013","CAD","Canadian Dollar","6","Millions",,,65483.68,,
"CAN","Canada","D11VK","Financial and insurance activities (ISIC rev4)","C","Current prices","2014","2014","CAD","Canadian Dollar","6","Millions",,,69281.76,,
"CAN","Canada","D11VK","Financial and insurance activities (ISIC rev4)","C","Current prices","2015","2015","CAD","Canadian Dollar","6","Millions",,,72651.56,,
"CAN","Canada","D11VK","Financial and insurance activities (ISIC rev4)","C","Current prices","2016","2016","CAD","Canadian Dollar","6","Millions",,,73281.53,,
"CAN","Canada","D11VK","Financial and insurance activities (ISIC rev4)","C","Current prices","2017","2017","CAD","Canadian Dollar","6","Millions",,,75683.55,,
"CAN","Canada","D11VK","Financial and insurance activities (ISIC rev4)","C","Current prices","2018","2018","CAD","Canadian Dollar","6","Millions",,,76779.98,,
"CAN","Canada","D11VK","Financial and insurance activities (ISIC rev4)","C","Current prices","2019","2019","CAD","Canadian Dollar","6","Millions",,,79972.16,,
"CAN","Canada","D11VK","Financial and insurance activities (ISIC rev4)","C","Current prices","2020","2020","CAD","Canadian Dollar","6","Millions",,,82368.37,,
"CAN","Canada","D11VK","Financial and insurance activities (ISIC rev4)","C","Current prices","2021","2021","CAD","Canadian Dollar","6","Millions",,,89018.33,,
"CAN","Canada","B1GVJ","Information and communication (ISIC rev4)","C","Current prices","2007","2007","CAD","Canadian Dollar","6","Millions",,,65016,,
"CAN","Canada","B1GVJ","Information and communication (ISIC rev4)","C","Current prices","2008","2008","CAD","Canadian Dollar","6","Millions",,,66862,,
"CAN","Canada","B1GVJ","Information and communication (ISIC rev4)","C","Current prices","2009","2009","CAD","Canadian Dollar","6","Millions",,,68105,,
"CAN","Canada","B1GVJ","Information and communication (ISIC rev4)","C","Current prices","2010","2010","CAD","Canadian Dollar","6","Millions",,,70415,,
"CAN","Canada","B1GVJ","Information and communication (ISIC rev4)","C","Current prices","2011","2011","CAD","Canadian Dollar","6","Millions",,,73967,,
"CAN","Canada","B1GVJ","Information and communication (ISIC rev4)","C","Current prices","2012","2012","CAD","Canadian Dollar","6","Millions",,,76633,,
"CAN","Canada","B1GVJ","Information and communication (ISIC rev4)","C","Current prices","2013","2013","CAD","Canadian Dollar","6","Millions",,,78603,,
"CAN","Canada","B1GVJ","Information and communication (ISIC rev4)","C","Current prices","2014","2014","CAD","Canadian Dollar","6","Millions",,,82373,,
"CAN","Canada","B1GVJ","Information and communication (ISIC rev4)","C","Current prices","2015","2015","CAD","Canadian Dollar","6","Millions",,,83803,,
"CAN","Canada","B1GVJ","Information and communication (ISIC rev4)","C","Current prices","2016","2016","CAD","Canadian Dollar","6","Millions",,,88192,,
"CAN","Canada","B1GVJ","Information and communication (ISIC rev4)","C","Current prices","2017","2017","CAD","Canadian Dollar","6","Millions",,,93773,,
"CAN","Canada","B1GVJ","Information and communication (ISIC rev4)","C","Current prices","2018","2018","CAD","Canadian Dollar","6","Millions",,,98534,,
"CAN","Canada","P51N1113","Machinery and equipment and weapon system","C","Current prices","2007","2007","CAD","Canadian Dollar","6","Millions",,,89840,,
"CAN","Canada","P51N1113","Machinery and equipment and weapon system","C","Current prices","2008","2008","CAD","Canadian Dollar","6","Millions",,,92561,,
"CAN","Canada","P51N1113","Machinery and equipment and weapon system","C","Current prices","2009","2009","CAD","Canadian Dollar","6","Millions",,,79251,,
"CAN","Canada","P51N1113","Machinery and equipment and weapon system","C","Current prices","2010","2010","CAD","Canadian Dollar","6","Millions",,,78837,,
"CAN","Canada","P51N1113","Machinery and equipment and weapon system","C","Current prices","2011","2011","CAD","Canadian Dollar","6","Millions",,,83124,,
"CAN","Canada","P51N1113","Machinery and equipment and weapon system","C","Current prices","2012","2012","CAD","Canadian Dollar","6","Millions",,,85735,,
"CAN","Canada","P51N1113","Machinery and equipment and weapon system","C","Current prices","2013","2013","CAD","Canadian Dollar","6","Millions",,,84231,,
"CAN","Canada","P51N1113","Machinery and equipment and weapon system","C","Current prices","2014","2014","CAD","Canadian Dollar","6","Millions",,,88592,,
"CAN","Canada","P51N1113","Machinery and equipment and weapon system","C","Current prices","2015","2015","CAD","Canadian Dollar","6","Millions",,,88677,,
"CAN","Canada","P51N1113","Machinery and equipment and weapon system","C","Current prices","2016","2016","CAD","Canadian Dollar","6","Millions",,,80903,,
"CAN","Canada","P51N1113","Machinery and equipment and weapon system","C","Current prices","2017","2017","CAD","Canadian Dollar","6","Millions",,,86860,,
"CAN","Canada","P51N1113","Machinery and equipment and weapon system","C","Current prices","2018","2018","CAD","Canadian Dollar","6","Millions",,,94425,,
"CAN","Canada","P51N1113","Machinery and equipment and weapon system","C","Current prices","2019","2019","CAD","Canadian Dollar","6","Millions",,,100461,,
"CAN","Canada","P51N1113","Machinery and equipment and weapon system","C","Current prices","2020","2020","CAD","Canadian Dollar","6","Millions",,,87104,,
"CAN","Canada","P51N1113","Machinery and equipment and weapon system","C","Current prices","2021","2021","CAD","Canadian Dollar","6","Millions",,,91270,,
"CAN","Canada","D11VB_E","Industry, including energy (ISIC rev4)","C","Current prices","2007","2007","CAD","Canadian Dollar","6","Millions",,,128018.95,,
"CAN","Canada","D11VB_E","Industry, including energy (ISIC rev4)","C","Current prices","2008","2008","CAD","Canadian Dollar","6","Millions",,,126226.59,,
"CAN","Canada","D11VB_E","Industry, including energy (ISIC rev4)","C","Current prices","2009","2009","CAD","Canadian Dollar","6","Millions",,,115327.38,,
"CAN","Canada","D11VB_E","Industry, including energy (ISIC rev4)","C","Current prices","2010","2010","CAD","Canadian Dollar","6","Millions",,,119151.16,,
"CAN","Canada","D11VB_E","Industry, including energy (ISIC rev4)","C","Current prices","2011","2011","CAD","Canadian Dollar","6","Millions",,,127183.76,,
